GEOID,ALAND,INTPTLAT,INTPTLON
48167721700,11545470,+29.4908334,-094.9817347
48247950200,54715160,+27.3349143,-098.6707092
48141010101,452574463,+31.9234819,-106.2348974
48139060600,8788479,+32.4104555,-096.8518009
48139060500,5798116,+32.3874699,-096.8603322
48139061400,17987639,+32.3410269,-096.6542971
48141004002,15681162,+31.6729726,-106.3033644
48141000800,1856509,+31.8167719,-106.4517236
48041001303,2312667,+30.6245417,-096.3221629
48041002015,2950951,+30.6165861,-096.3363271
48041001604,2568877,+30.5957722,-096.3154432
48041001601,2410192,+30.6075174,-096.3282144
48041001400,1413775,+30.6250664,-096.3438205
48041001301,1645421,+30.6382223,-096.3233854
48397040401,60789060,+32.9422201,-096.3445753
48321730202,142707328,+29.0002402,-095.8269797
48321730201,268208233,+29.0927140,-095.9034930
48355003002,8483158,+27.6621768,-097.2937182
48355003101,6110992,+27.6261207,-097.2707228
48355990000,0,+27.7026579,-097.1093705
48321730302,3871958,+28.9552909,-095.9597813
48061013402,815461,+25.9109097,-097.4788570
48061012200,181092129,+26.1431884,-097.4883500
48061012507,32431688,+25.9572650,-097.5576075
48061013600,1135989,+25.9202281,-097.5162424
48061013801,833658,+25.9085402,-097.4932825
48061013903,1180136,+25.9010598,-097.4629103
48061013802,945793,+25.9006727,-097.4857738
48061013901,921415,+25.9103111,-097.4664932
48061013309,958372,+25.8827256,-097.4414764
48061013700,1477587,+25.9112699,-097.5097784
48061013500,2133696,+25.9176773,-097.5007988
48061014001,3133238,+25.8982875,-097.5068010
48469000201,2305664,+28.8004691,-096.9897487
48485010600,1559727,+33.8908514,-098.4973347
48485010200,2063374,+33.9061054,-098.4988976
48485010700,1436859,+33.8954766,-098.5107848
48469000302,3417743,+28.7806152,-096.9789601
48469000202,4742244,+28.7991308,-096.9730966
48469000301,11101652,+28.7729293,-096.9983374
48469000400,7423992,+28.8170609,-097.0140305
48245990000,0,+29.6135656,-094.0819645
48029121000,6561336,+29.5322204,-098.4454653
48469001501,285081644,+28.9581843,-097.0660049
48469000602,2908217,+28.8153409,-096.9816149
48469000601,1997722,+28.8132505,-096.9977103
48469000501,3116314,+28.8317474,-096.9996126
48029190700,1461121,+29.4774628,-098.4955937
48029120800,4839676,+29.5051691,-098.4462690
48029161400,11040116,+29.3867678,-098.6178983
48029110100,3533515,+29.4270068,-098.4905375
48041000102,209400343,+30.7341045,-096.2298223
48041000103,238561084,+30.8806693,-096.2923645
48041002014,32045403,+30.5561770,-096.3780527
48041002006,1057112,+30.5700726,-096.3021821
48041001804,1461826,+30.5778531,-096.2928670
48041001701,2650970,+30.6180710,-096.3065700
48041001606,1169813,+30.6058307,-096.3167480
48041001702,2890920,+30.6062731,-096.2970026
48041002012,5872488,+30.5988888,-096.3467825
48029141800,72829688,+29.2560654,-098.3626711
48029130800,8414970,+29.4320140,-098.4269439
48469001605,2377169,+28.8240583,-096.9617934
48469001604,3720792,+28.8343561,-096.9739060
48029170102,1114106,+29.4325252,-098.5195280
48469001601,4127502,+28.8485669,-096.9890126
48029120702,3228807,+29.5041471,-098.4725673
48029190100,1650993,+29.4481242,-098.5070960
48029120701,3419320,+29.5128694,-098.4694577
48029120902,4687223,+29.5025718,-098.4230208
48029120901,1924551,+29.5220154,-098.4373700
48139061300,143099005,+32.3268223,-096.6924919
48139060207,20779061,+32.5187416,-096.7765119
48139061500,16009626,+32.3070789,-096.6320195
48139061600,21433036,+32.3452515,-096.6160048
48139061700,336446289,+32.3502980,-096.5182328
48139060900,231850502,+32.3304614,-096.9829798
48139060204,31710425,+32.5255717,-096.8562011
48139061000,379698563,+32.1750728,-096.9275869
48139060101,70198676,+32.5211224,-096.6696794
48139060400,22056589,+32.3607682,-096.8256498
48139061200,213602185,+32.2111227,-096.7528266
48139061100,197741587,+32.3110580,-096.8462922
48139060102,218172177,+32.4659925,-096.6450353
48123970200,430539472,+29.1698440,-097.4060010
48123970300,360948845,+29.0935524,-097.1803881
48123970100,460639866,+29.2298161,-097.1890550
48123970500,510436307,+29.0062122,-097.5903734
48123970400,591673414,+28.9646445,-097.3722925
48103950100,2033319717,+31.4227965,-102.4877739
48131950100,881044430,+27.8873624,-098.3460839
48131950200,1085984599,+27.9116719,-098.6348719
48127950200,1123148413,+28.4763945,-099.9648706
48041001605,1049256,+30.5976885,-096.3256863
48041001803,3326269,+30.5821958,-096.3118109
48139060300,4655619,+32.4042020,-096.8280166
48139060206,12380359,+32.5246583,-096.8151691
48141004310,1915320,+31.7931180,-106.3454208
48141004307,2845427,+31.7610676,-106.3103517
48141004309,5073803,+31.7397981,-106.3107474
48029110700,981619,+29.4393895,-098.5040375
48029110600,1958375,+29.4292110,-098.5078374
48029121111,3787811,+29.5676254,-098.3987467
48029121112,4977305,+29.5506479,-098.4207674
48029121110,4523691,+29.5839096,-098.4146871
48029110500,1162411,+29.4170710,-098.5090798
48029121108,4175578,+29.5677653,-098.4725428
48251130215,33730912,+32.5290919,-097.3902882
48029120100,13514617,+29.4602104,-098.4358282
48041002007,3985959,+30.5660454,-096.2895900
48041002008,8921896,+30.5520277,-096.2815551
48029120300,4769155,+29.4829859,-098.4674048
48431950100,2391739055,+31.8357739,-101.0549111
48485013800,1057242702,+34.0140713,-098.7824290
48485012900,52057430,+33.9198130,-098.6104915
48029121403,4425324,+29.5033956,-098.3839005
48029121402,4573416,+29.4937148,-098.3721332
48029121116,3158689,+29.5836611,-098.4651552
48029121117,2436934,+29.5957070,-098.4622931
48029141300,7569427,+29.3754769,-098.4136858
48029182103,141032905,+29.6697302,-098.7357577
48029130900,8917659,+29.4373402,-098.4086795
48029181303,2071186,+29.5356314,-098.5735186
48029121300,5101698,+29.5196989,-098.3839956
48485011200,85778703,+33.9900666,-098.4655136
48485013502,30835204,+34.0609676,-098.5563478
48485012800,73964848,+33.8791637,-098.6402350
48485013300,556125,+33.9768763,-098.5237212
48485011700,1782843,+33.8699053,-098.5003445
48485010400,4516210,+33.9210776,-098.4764193
48485013000,3317230,+33.9346530,-098.5344079
48485010100,4181114,+33.9036316,-098.4858867
48029190902,4831759,+29.4957137,-098.4883111
48029182101,25130483,+29.7235727,-098.6441332
48029130200,984995,+29.4158239,-098.4673756
48029160200,1088272,+29.3999440,-098.5183695
48029980002,1562396,+29.3764188,-098.5460618
48029181602,3727344,+29.4579251,-098.6140374
48349970900,122020516,+32.0097466,-096.5022398
48349970200,126222301,+32.1525573,-096.4971197
48349970300,232357390,+32.1057703,-096.5876216
48349970700,321890477,+32.0009635,-096.3306601
48349970600,430967381,+32.1083877,-096.2079546
48349970100,363421846,+32.2278701,-096.3980211
48349970400,409681725,+32.0445109,-096.7464399
48349971000,603094423,+31.8817180,-096.5792715
48029980001,126780926,+29.6858707,-098.5638545
48029181503,2222202,+29.5127445,-098.6027543
48349970800,1832816,+32.0923964,-096.4709457
48029120400,4701150,+29.4761145,-098.4467416
48029111000,1546891,+29.4403237,-098.4708577
48349970500,3446885,+32.1023396,-096.4799619
48029121505,3230766,+29.5230576,-098.3286819
48029120501,6427572,+29.4834470,-098.4137358
48029121118,4730583,+29.5964191,-098.4439245
48425000200,5926744,+32.2334569,-097.7505369
48425000100,477010433,+32.2180714,-097.7692171
48029152000,45605134,+29.2845687,-098.5327496
48029131601,51565803,+29.5031910,-098.2556542
48029161200,45759867,+29.3066175,-098.6052016
48029162001,46416492,+29.2598093,-098.6300607
48029182102,21506718,+29.7038865,-098.6680284
48029151400,1876991,+29.3491456,-098.5099698
48029140400,1536000,+29.3968163,-098.4673941
48029171801,2220714,+29.4131166,-098.6393742
48029171100,1847465,+29.4224602,-098.5686161
48029160702,2935417,+29.3962513,-098.5569566
48029121506,2577329,+29.5140315,-098.3428169
48029191804,29861074,+29.7236838,-098.4858481
48029151900,36266935,+29.2925232,-098.4710132
48029151500,1950006,+29.3525983,-098.4923256
48029121205,2936127,+29.5402233,-098.4076217
48257050204,25353043,+32.7523730,-096.3959660
48029141900,120714570,+29.3289098,-098.3128977
48029152100,111642046,+29.2098275,-098.5374532
48029121804,2370258,+29.5643915,-098.3765202
48029180202,1995406,+29.4742577,-098.5421228
48029140600,1207342,+29.3927381,-098.4435777
48439113910,27622205,+32.9654838,-097.2193408
48439113906,12930503,+32.9589990,-097.1707789
48029120600,3286772,+29.4891093,-098.4466034
48029120502,3308133,+29.5045334,-098.4076211
48029121206,4130065,+29.5538361,-098.3916070
48029121115,2485544,+29.5755848,-098.4529264
48029121204,4361193,+29.5313449,-098.4210452
48029121203,7476781,+29.5259958,-098.4004284
48487950300,2418936101,+34.0823380,-099.2342141
48487950600,27598277,+34.1271077,-099.3141622
48487950700,33715948,+34.1379364,-099.2549810
48487950500,34224081,+34.1603454,-099.3434256
48039661100,14104954,+29.4410019,-095.2284388
48041002001,12101976,+30.6064643,-096.2782732
48041000202,236709654,+30.6579993,-096.4743401
48039663300,2487451,+29.0367779,-095.4426555
48041001900,5703999,+30.6569783,-096.3328637
48361020800,5457282,+30.1109008,-093.7739015
48453002110,3541656,+30.2741424,-097.6774623
48453002111,6510871,+30.2571318,-097.6854100
48439122200,1468115,+32.7403546,-097.1081940
48439122500,2414841,+32.7280501,-097.1402932
48439122300,2346122,+32.7329718,-097.1098455
48439122400,3336965,+32.7263739,-097.1175589
48439114003,11519588,+32.8781023,-097.3579353
48213950200,247824232,+32.2778635,-095.6314969
48213950400,300091001,+32.2674806,-095.9219510
48213951000,24011916,+32.1509617,-096.0432426
48213951100,200969285,+32.1477662,-095.9543503
48213950800,92356490,+32.2466386,-096.1721771
48213951400,384829987,+32.1458876,-095.6018962
48213950700,156039231,+32.3166811,-096.2866023
48213950500,124076053,+32.3247552,-096.0120939
48213951300,24831313,+32.1964678,-095.8422689
48213950300,354319886,+32.2029801,-095.7583451
48213950100,86873190,+32.2512461,-095.4994894
48213951200,16344813,+32.2008470,-095.8756612
48067950500,286187831,+32.9819020,-094.1422009
48067950100,457265791,+33.1763435,-094.1289505
48067950700,360846576,+32.9888251,-094.5821066
48067950200,574184856,+33.1860342,-094.4665979
48067950300,15767286,+33.1613412,-094.1537392
48067950600,705671852,+32.9856172,-094.3504148
48067950400,26800295,+33.1162633,-094.1706387
48439122600,2462715,+32.7143456,-097.1401561
48355006300,42039891,+27.8327802,-097.4129218
48355006400,3504707,+27.7977817,-097.3979576
48061012304,5761311,+26.0631407,-097.2184868
48439114005,4256623,+32.8679527,-097.3807721
48439114006,3156820,+32.8534421,-097.3747186
48439121604,3066921,+32.7490861,-097.1364413
48439121601,6140100,+32.7406621,-097.1606878
48231961501,102725521,+32.8804409,-096.2276136
48139060213,38644088,+32.4702584,-096.7962151
48139060211,70890486,+32.4216248,-096.9034592
48139060801,38139885,+32.4312765,-096.9695646
48139060702,40446065,+32.5087618,-096.9578135
48139060214,26741943,+32.5068720,-096.9206803
48139060703,20003883,+32.5262302,-097.0031663
48139060802,50516183,+32.4369275,-097.0391317
48139060803,35334098,+32.4808459,-097.0675134
48139060701,33536486,+32.5205456,-097.0446849
48139060208,25550166,+32.4047188,-096.7886757
48139060212,19453623,+32.4398392,-096.8281866
48139060210,35396613,+32.4277985,-096.7569321
48453002107,3059076,+30.2956739,-097.6828582
48453002106,1629276,+30.3067197,-097.6903234
48453002105,1937104,+30.3149173,-097.7055916
48061012402,7912738,+26.0764719,-097.4714707
48061012504,10331384,+25.9596063,-097.5261969
48139060209,36274557,+32.4869014,-096.8680606
48497150101,432343612,+33.3295131,-097.5223686
48497150402,323100230,+33.0895543,-097.8404519
48497150300,207556842,+33.3740413,-097.6678087
48497150601,201584211,+33.0409723,-097.6265546
48497150200,53214098,+33.2502413,-097.5821369
48497150603,58533750,+33.0160194,-097.4605417
48497150401,435640870,+33.3086959,-097.8183447
48497150500,34630066,+33.2063778,-097.7320764
48497150602,163375556,+33.0967330,-097.4699177
48497150102,297955460,+33.1895913,-097.5410479
48497150403,134441662,+33.1343662,-097.7053674
48047950200,12952190,+27.2235509,-098.1420141
48047950100,2430321607,+27.0349936,-098.2152756
48229950300,11838354409,+31.4508678,-105.3775489
48453002109,2797415,+30.2815075,-097.6905767
48453001840,9084097,+30.4264268,-097.6525654
48453001740,4720191,+30.1900428,-097.8571114
48453001768,214464128,+30.3089581,-098.0355263
48453001403,800633,+30.2399174,-097.7350703
48453002108,3287070,+30.2973104,-097.6691264
48453000204,1822932,+30.3071636,-097.7444646
48061012506,20419970,+26.0358043,-097.5644551
48039662900,55602951,+29.0598335,-095.6180413
48039662800,134034569,+29.0171672,-095.6836052
48453001841,9637043,+30.4276302,-097.6310029
48453001845,2641085,+30.3924929,-097.6904359
48453001913,11952582,+30.3181100,-097.7979896
48453001822,1749084,+30.3741907,-097.6963208
48453001000,1981569,+30.2528309,-097.7258285
48453000902,3041429,+30.2591922,-097.7159697
48029191806,10511269,+29.6162003,-098.5358141
48453001100,2437657,+30.2664790,-097.7426630
48039662500,93414414,+29.1173842,-095.5416384
48039664100,176569278,+29.0811226,-095.3269221
48039664000,33111824,+29.0553915,-095.3769510
48039660100,4227646,+29.5504341,-095.2321366
48039662200,93840406,+29.2652414,-095.4103622
48039662400,89623406,+29.2073144,-095.3470341
48039661000,42703400,+29.4662739,-095.2975539
48039663100,89084851,+29.0776691,-095.4726787
48039662000,382727131,+29.2270117,-095.6827862
48039664400,68190612,+28.9114345,-095.3830523
48063950200,19279073,+32.9949604,-094.9570412
48039661200,3519694,+29.4154031,-095.2376690
48039660300,9963643,+29.5438937,-095.2606738
48453001752,936353,+30.3576147,-097.7498273
48453001751,1532713,+30.3628734,-097.7577515
48453001753,2360140,+30.3908069,-097.7388713
48453001745,3415788,+30.4244094,-097.7380138
48453001749,4257943,+30.2303719,-097.8442624
48453001750,6070397,+30.2227903,-097.8190629
48029191411,2000848,+29.5672828,-098.5112864
48029121122,3104264,+29.5751076,-098.4263308
48029191413,3685832,+29.5773331,-098.5221319
48039660900,44785993,+29.5052895,-095.2859576
48039662100,135195754,+29.1980581,-095.5107018
48039661300,3398850,+29.4282484,-095.2581638
48039661400,7010392,+29.4090858,-095.2599055
48085031704,1543997,+32.9924775,-096.8365225
48085031653,3577571,+33.0473813,-096.7841954
48039662700,208616745,+29.1401555,-095.7882384
48039663000,60110902,+29.0079891,-095.5383577
48039662300,3449167,+29.1754543,-095.4229453
48039663200,4162569,+29.0520353,-095.4481267
48303001709,1693052,+33.5543705,-101.9290221
48303010511,6351454,+33.5018815,-101.8625919
48303001708,1452925,+33.5424891,-101.9285479
48321730303,155027140,+28.9455205,-095.8670903
48121020306,24386908,+33.0004212,-097.2555116
48029191813,2827851,+29.6451453,-098.4994394
48453001764,102810898,+30.4076024,-098.0505615
48453001804,2193638,+30.3419384,-097.7073266
48453001805,1520763,+30.3571952,-097.7103260
48453001806,1933037,+30.3535039,-097.6977937
48453001811,1444407,+30.3261779,-097.6849952
48453001812,2322138,+30.3296570,-097.6979717
48453001754,3225843,+30.4065573,-097.7373015
48453001813,3543070,+30.3451341,-097.6875190
48453001769,8986815,+30.2426667,-097.9012765
48339692700,87799456,+30.2085357,-095.2189629
48339694700,307898895,+30.5004062,-095.7163961
48339693700,34842142,+30.3490605,-095.5262335
48339690500,38136008,+30.2463625,-095.5151475
48339694400,57545012,+30.3384885,-095.6013019
48339693900,40348146,+30.3471587,-095.4304233
48339690300,40480186,+30.2087606,-095.7291159
48339692300,56761165,+30.1059082,-095.2880677
48339693000,117413362,+30.3006597,-095.3100314
48339694600,228817394,+30.3353931,-095.7504666
48453001817,2507009,+30.3666400,-097.7346651
48453001818,2577535,+30.3602083,-097.7222096
48453001821,2666918,+30.3809804,-097.7086052
48453001828,2358859,+30.4215818,-097.7237273
48453001820,1971467,+30.3718045,-097.7148276
48453001824,1439762,+30.3851014,-097.6791969
48453001842,30630417,+30.3931442,-097.6196636
48453001843,1097041,+30.3885436,-097.6999900
48359950100,3886363536,+35.4019206,-102.5976203
48339692900,75190123,+30.2867819,-095.1949500
48339692200,107688168,+30.2189104,-095.3650345
48339694000,125227898,+30.3606728,-095.3112779
48339692500,43594839,+30.1182053,-095.1969579
48339691400,14823676,+30.1191316,-095.4675359
48439111402,3582713,+32.6424571,-097.1696820
48339693400,2673105,+30.2995155,-095.4608278
48029152202,74847468,+29.1858196,-098.3952918
48029121813,1900226,+29.5993927,-098.3733467
48029161503,2331257,+29.3558345,-098.6267718
48303010509,2589881,+33.4998239,-101.9091967
48303010510,2538536,+33.4980543,-101.8953494
48303980000,7755816,+33.6567117,-101.8233424
48303010407,9029635,+33.5147141,-101.9682483
48029181817,2088691,+29.5111344,-098.6179846
48397040102,8310445,+32.9564577,-096.4802729
48329010107,4178068,+32.0395366,-102.1340733
48397040402,40943273,+32.9628339,-096.3851582
48397040504,14868960,+32.8296508,-096.4912449
48397040506,72913231,+32.8421398,-096.4045098
48397040505,77702207,+32.8731992,-096.3538622
48029191817,12893780,+29.6230796,-098.4802165
48453001307,1793885,+30.2362244,-097.7686584
48453001304,1827984,+30.2484063,-097.7734338
48453001305,3074649,+30.2515377,-097.7553853
48453001829,1707593,+30.4164080,-097.7128269
48453001303,1696295,+30.2599547,-097.7614723
48453001832,1501402,+30.3801479,-097.6688196
48453001401,1256586,+30.2502458,-097.7449822
48453001200,2324457,+30.2727828,-097.7591845
48435950300,3765525014,+30.5176801,-100.5052697
48453001844,1017741,+30.3959497,-097.7013613
48453001833,3250425,+30.3640039,-097.6764974
48453001847,3060167,+30.4282546,-097.6902250
